Image,feat_brightness,feat_hist_mean,feat_hist_var,feat_edge_density,feat_pbm,ISO
IMG20240607165957_01.jpg,132.3436226050059,49152.0,2191715800.0,0.07550938924153645,0.005651398,200
IMG20230918093132.jpg,133.15573557217917,49152.0,2998628600.0,0.12790513038635254,0.00535406,50
IMG20240607162227.jpg,126.01337814331055,49152.0,618775230.0,0.0387880007425944,0.005829974,200
IMG20231001094216.jpg,85.214084952302,31212.0,555487360.0,0.11761877442970653,0.0056336354,64
IMG20230921125754.jpg,105.08479332923889,49152.0,6085760500.0,0.07237855593363444,0.0052802525,64
IMG20230811061526.jpg,132.63052606582642,49152.0,1275466000.0,0.017266273498535156,0.0052468716,200
IMG20231015140823.jpg,129.0636497338613,49152.0,918437300.0,0.2786555290222168,0.004936222,500
IMG20240412134716.jpg,125.95877663294475,49152.0,834705340.0,0.21291343371073404,0.0049678446,50
IMG_20230908_165324.jpg,183.18132761223924,3042.4688,25418544.0,0.11263724976632875,0.0040043294,500
IMG20240628185524_20250504021744.jpg,72.17941835191515,36864.0,1455217900.0,0.10376834869384766,0.0054113735,136
IMG_20240330_144127.jpg,142.34644873936972,49152.0,3774464300.0,0.022549549738566082,0.0047241612,100
